zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories
1020776,St Teresa's School (Featherston),"State Integrated Co-Ed Primary, Intermediate School",http://www.teresas.school.nz/,"63 Bell Street, Featherston",06 308 9064,,NZ,175.329193,-41.115492,number,1,2006-08-11T17:43:35Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020783,St Teresa's School (Karori),"State Integrated Co-Ed Primary, Intermediate School",http://www.stteresas.ac.nz/,"299 Karori Road, Karori, Wellington",04 939 1725,,NZ,174.733913,-41.28596,number,1,2006-08-11T17:43:35Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020790,St Teresa's School (Riccarton),"State Integrated Co-Ed Primary, Intermediate School",,"10 Puriri Street, Christchurch",03 348 9392,,NZ,172.591968,-43.530046,number,1,2006-08-11T17:43:35Z,2007-01-23T12:57:20Z,zenbu,,ElementarySchool MiddleSchool
1020797,St Theresa's School (Invercargill),State Integrated Co-Ed Primary School,,"King Street, Invercargill",03 217 6502,,NZ,168.370939,-46.398767,manual,1,2006-08-11T17:43:35Z,2006-12-14T19:29:01Z,GaryMck,,ElementarySchool
1020804,St Theresa's School (Plimmerton),State Integrated Co-Ed Primary School,,"James Street, Plimmerton",04 233 8093,,NZ,174.86946,-41.084329,manual,1,2006-08-11T17:43:35Z,2007-11-05T19:23:38Z,burgla,,ElementarySchool
1020811,St Therese School (Three Kings),"State Integrated Co-Ed Primary, Intermediate School",http://www.sainttherese.school.nz/,"463 Mt Albert Road, Three Kings, Auckland",09 620 9441,,NZ,174.750603,-36.908335,number,1,2006-08-11T17:43:36Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020818,St Thomas More Catholic School,State Integrated Co-Ed Primary School,,"19 Gloucester Rd, Bayfair, Mt Maunganui",(07) 574 6782,,NZ,176.226429,-37.677222,number,1,2006-08-11T17:43:36Z,2013-04-12T14:55:57Z,zenbu,,ElementarySchool
1020832,St Thomas's School,"State Co-Ed Primary, Intermediate School",http://www.stthomas.school.nz/,"113 Allum Street, Kohimarama, Auckland",09 528 3938,,NZ,174.841678,-36.863077,manual,1,2006-08-11T17:43:36Z,2011-04-18T19:26:41Z,zenbu,,ElementarySchool MiddleSchool
1020839,St Thomas School (Winton),"State Integrated Co-Ed Primary, Intermediate School",http://www.stthomaswinton.school.nz,"1 Church Street, Winton",03 236 8261,,NZ,168.326126,-46.150528,number,1,2006-08-11T17:43:36Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020846,Stanhope Road School,"State Co-Ed Primary, Intermediate School",http://www.stanhope.school.nz,"2 b Harris Road, Mt Wellington, Auckland",09 579 6434,,NZ,174.832441,-36.896128,number,1,2006-08-11T17:43:36Z,2006-09-01T11:54:27Z,zenbu,,ElementarySchool MiddleSchool
1020853,Stanley Avenue School,"State Co-Ed Primary, Intermediate School",http://www.stanleyave.school.nz,"Stanley Avenue, Te Aroha",07 884 8479,,NZ,175.697351,-37.546619,manual,1,2006-08-11T17:43:37Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020860,Stanley Bay School,State Co-Ed Primary School,http://www.stanleybay.school.nz/,"15 Russell Street, Devonport, Auckland",09 445 2510,,NZ,174.784652,-36.825894,number,1,2006-08-11T17:43:37Z,2013-04-12T14:52:14Z,zenbu,,ElementarySchool
1020867,Stanmore Bay School,State Co-Ed Primary School,http://www.stanmore.school.nz,"Waiora Road, Stanmore Bay, Whangaparaoa",09 424 5540,,NZ,174.727737,-36.624143,manual,1,2006-08-11T17:43:37Z,2007-12-23T15:08:26Z,burgla,,ElementarySchool
1020874,Star of the Sea School (Christchurch),"State Integrated Co-Ed Primary, Intermediate School",http://www.ourladystar.school.nz,"45 Colenso Street, Sumner, Christchurch",03 326 5315,,NZ,172.7623,-43.574911,number,1,2006-08-11T17:43:37Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool MiddleSchool
1020881,Our Lady Star of the Sea School,State Integrated Co-Ed Primary School,http://www.starofthesea.school.nz/,"14 Oakridge Way, Northpark, Auckland",09 534 6766,,NZ,174.922897,-36.919436,number,1,2006-08-11T17:43:37Z,2013-04-12T14:57:19Z,zenbu,,ElementarySchool
1020888,Stella Maris Primary School,"State Integrated Co-Ed Primary, Intermediate School",http://www.stellamaris.school.nz,"14 Leigh Road, Silverdale, Auckland",09 427 9189,,NZ,174.675526,-36.603926,number,1,2006-08-11T17:43:38Z,2007-01-23T13:19:09Z,zenbu,,ElementarySchool MiddleSchool
1020895,Stirling School,"State Co-Ed Primary, Intermediate School",http://www.stirling.school.nz,"Baker Street, Stirling",03 418 0540,,NZ,169.780215,-46.248302,manual,1,2006-08-11T17:43:38Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool MiddleSchool
1020902,Stoke School,State Co-Ed Primary School,http://www.stoke.school.nz,"601 Main Road, Stoke, Nelson",03 547 7582,,NZ,173.230382,-41.316212,number,1,2006-08-11T17:43:38Z,2013-04-12T14:57:27Z,zenbu,,ElementarySchool
1020923,Stratford School,"State Co-Ed Primary, Intermediate School",http://www.stratford-primary.school.nz,"Regan Street, Stratford",06 765 6938,,NZ,174.278805,-39.339442,manual,1,2006-08-11T17:43:38Z,2013-04-12T15:10:52Z,zenbu,,ElementarySchool MiddleSchool
1020930,Strath Taieri School,"State Co-Ed Primary, Intermediate School",http://www.middlemarch.school.nz,"Swansea Street, Strath Taieri, Middlemarch",03 464 3798,,NZ,170.11946,-45.50579,manual,1,2006-08-11T17:43:39Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1020937,Strathmore Community School,State Co-Ed Primary School,,"Strathmore Avenue, Strathmore, Wellington",04 388 7331,,NZ,174.82083,-41.32852,manual,1,2006-08-11T17:43:39Z,2007-06-29T22:45:31Z,garyt,,ElementarySchool
1020944,Strathmore School,State Co-Ed Primary School,http://www.strathmore.school.nz,"Strathmore Drive, Tokoroa",07 886 9765,,NZ,175.871243,-38.233528,manual,1,2006-08-11T17:43:39Z,2007-11-16T10:38:27Z,burgla,,ElementarySchool
1020951,Sts Peter and Paul Catholic School,"State Integrated Co-Ed Primary, Intermediate School",http://www.stpeterpaul.school.nz,"Myrtle Street, Lower Hutt",04 569 5759,,NZ,174.905605,-41.211528,manual,1,2006-08-11T17:43:39Z,2007-08-26T18:55:18Z,vrod_rider,,ElementarySchool MiddleSchool
1020958,Summerland Primary,State Co-Ed Primary School,http://www.summerland.school.nz,"62 Summerland Drive, Henderson, Waitakere City",09 836 7460,,NZ,174.612142,-36.875408,number,1,2006-08-11T17:43:39Z,2013-04-12T14:55:57Z,zenbu,,ElementarySchool
1020965,Sumner School,"State Co-Ed Primary, Intermediate School",http://www.sumner.school.nz,"Colenso Street, Sumner, Christchurch",03 326 6546,,NZ,172.759624,-43.573201,manual,1,2006-08-11T17:43:40Z,2013-04-12T15:09:04Z,zenbu,,ElementarySchool MiddleSchool
1020972,Sunnyhills School,"State Co-Ed Primary, Intermediate School",http://www.sunnyhills.school.nz,"17 The Crest, Pakuranga, Auckland",09 576 8031,,NZ,174.883394,-36.902467,manual,1,2006-08-11T17:43:40Z,2013-04-12T15:09:04Z,zenbu,,ElementarySchool MiddleSchool
1020979,Sunnybrae Normal School,State Co-Ed Primary School,http://www.sunnybrae.school.nz,"36 Sunnybrae Road, Takapuna, Auckland",09 443 5058,,NZ,174.744906,-36.789762,number,1,2006-08-11T17:43:40Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool
1020993,Sunnynook School,State Co-Ed Primary School,http://www.sunnynook.school.nz,"Lyford Crescent, Takapuna North, Auckland",09 410 6534,,NZ,174.742173,-36.752519,manual,1,2006-08-11T17:43:40Z,2007-11-11T18:12:59Z,burgla,,ElementarySchool
1021000,Sunnyvale School,State Co-Ed Primary School,,"34 Ribblesdale Road, Henderson, Auckland",09 838 9248,,NZ,174.636102,-36.892072,manual,1,2006-08-11T17:43:40Z,2007-11-11T18:14:24Z,burgla,,ElementarySchool
1021014,Sunset Primary School,State Co-Ed Primary School,,"Sunset Road, Sunset, Rotorua",07 348 4289,,NZ,176.223407,-38.13967,manual,1,2006-08-11T17:43:41Z,2007-08-11T19:43:30Z,pmcke,,ElementarySchool
1021021,Sutton Park School,"State Co-Ed Primary, Intermediate School",http://www.suttonpark.school.nz/,"89 Vine Street, Mangere East, Auckland",09 276 4560,,NZ,174.822008,-36.957181,number,1,2006-08-11T17:43:41Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021028,Swannanoa School,"State Co-Ed Primary, Intermediate School",,"Tram Road, Waimakariri",03 312 6813,,NZ,172.495201,-43.369181,manual,1,2006-08-11T17:43:41Z,2007-01-24T14:52:36Z,BaldEd,,ElementarySchool MiddleSchool
1021035,Swanson School,"State Co-Ed Primary, Intermediate School",http://www.swanson.school.nz,"703 Swanson Road, Swanson, Auckland",09 833 3500,,NZ,174.581116,-36.865415,number,1,2006-08-11T17:43:41Z,2013-04-12T15:10:52Z,zenbu,,ElementarySchool MiddleSchool
1021042,Sylvia Park School,"State Co-Ed Primary, Intermediate School",http://www.sylviapark.school.nz,"Longford Street, Mt Wellington, Auckland",09 527 6526,,NZ,174.836758,-36.913645,manual,1,2006-08-11T17:43:42Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021049,Tahakopa School,"State Co-Ed Primary, Intermediate School",,"Tahakopa Valley Road, Clutha",03 415 8085,,NZ,169.388945,-46.510267,manual,1,2006-08-11T17:43:42Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021056,Tahatai Coast School,"State Co-Ed Primary, Intermediate School",http://www.tahatai.school.nz,"45 Evans Road, Papamoa, Tauranga",07 572 4600,,NZ,176.259897,-37.691843,number,1,2006-08-11T17:43:42Z,2013-04-12T14:54:51Z,zenbu,,ElementarySchool MiddleSchool
1021077,Tahuna School,State Co-Ed Primary School,http://www.tahunaschool.school.nz,"43 Tahuna-Ohinewai Road, Tahuna ,Waikato",07 887 5848,,NZ,175.488266,-37.501611,Address,1,2006-08-11T17:43:42Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool
1021084,Tahunanui School,State Co-Ed Primary School,http://tahunanui.school.nz/,"69 Muritai Street, Tahunanui, Nelson",03 548 6167,,NZ,173.245311,-41.286642,number,1,2006-08-11T17:43:43Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool
1021091,Tai Tapu School,"State Co-Ed Primary, Intermediate School",http://taitapu.school.nz,"SH 75, Tai Tapu",(03) 329 6796,,NZ,172.549746,-43.663207,manual,1,2006-08-11T17:43:43Z,2007-01-25T17:08:59Z,BaldEd,,ElementarySchool MiddleSchool
1021098,Taieri Beach School,"State Co-Ed Primary, Intermediate School",,"208 Moturata Road, Taieri Mouth, Otago",03 481 7890,,NZ,170.195934,-46.072044,Address,1,2006-08-11T17:43:43Z,2007-10-04T23:10:30Z,burgla,,ElementarySchool MiddleSchool
1021112,Taihape Area School,"State Co-Ed Primary, Intermediate, Secondary School",,"Rauma Road, Taihape",06 388 0130,,NZ,175.810953,-39.684006,manual,1,2006-08-11T17:43:43Z,2007-08-05T13:38:39Z,burgla,,School ElementarySchool MiddleSchool HighSchool
1021119,Taikura Rudolf Steiner School,"State Integrated Co-Ed Primary, Intermediate, Secondary School",http://www.taikurasteiner.school.nz,"505 Nelson Street North, Hastings",06 878 7363,,NZ,176.845859,-39.63566,number,1,2006-08-11T17:43:43Z,2013-04-12T14:55:39Z,zenbu,,ElementarySchool MiddleSchool
1021126,Tainui Full Primary School,"State Co-Ed Primary, Intermediate School",http://www.tainui.school.nz/index.html,"Tainui Street, Tokoroa",07 886 9860,,NZ,175.859184,-38.238037,manual,1,2006-08-11T17:43:44Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021133,Tainui School,State Co-Ed Primary School,http://www.tainui.school.nz/,"41 Tahuna Road, Tainui, Dunedin",03 455 0566,,NZ,170.525129,-45.903023,manual,1,2006-08-11T17:43:44Z,2013-04-12T15:09:02Z,zenbu,,ElementarySchool
1021140,Taipa Area School,"State Co-Ed Primary, Intermediate, Secondary School",http://www.taipa.school.nz,"578 State Highway 10, Taipa",09 406 0159,,NZ,173.464283,-34.994909,manual,1,2006-08-11T17:43:44Z,2013-04-12T14:57:28Z,zenbu,,School ElementarySchool MiddleSchool HighSchool
1021147,Tairangi School,"State Co-Ed Primary, Intermediate School",http://www.tairangi.school.nz,"3 Omapere Street, Waitangirua, Porirua",04 235 9579,,NZ,174.881604,-41.122198,Address,1,2006-08-11T17:43:44Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021154,Tairua School,"State Co-Ed Primary, Intermediate School",http://www.tairuaschool.com,"110 Main Road, Tairua",07 864 8590,,NZ,175.846527,-37.011524,number,1,2006-08-11T17:43:44Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021161,Taita Central School,State Co-Ed Primary School,,"Churton Crescent, Taita, Lower Hutt",04 567 7214,,NZ,174.955258,-41.18119,manual,1,2006-08-11T17:43:45Z,2007-08-26T19:14:30Z,vrod_rider,,ElementarySchool
1021175,Taitoko School,"State Co-Ed Primary, Intermediate School",http://www.taitoko.school.nz,"Kinross Street, Levin",06 368 7658,,NZ,175.289848,-40.638316,manual,1,2006-08-11T17:43:45Z,2013-04-12T14:55:22Z,zenbu,,ElementarySchool MiddleSchool
1021182,Takaka Primary School,State Co-Ed Primary School,http://www.takakaprimary.school.nz,"9 Wadsworth Street, Takaka, Nelson",03 525 9035,,NZ,172.810069,-40.845959,number,1,2006-08-11T17:43:45Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool
1021189,Takanini School,"State Co-Ed Primary, Intermediate School",,"39 Takanini School Rd, Takanini, Auckland",(09) 299 9349,,NZ,174.924087,-37.039142,number,1,2006-08-11T17:43:45Z,2013-04-12T14:50:24Z,zenbu,,ElementarySchool MiddleSchool
1021196,Takapau School,"State Co-Ed Primary, Intermediate School",http://www.takapau.school.nz,"Charles Street, Takapau",06 855 8181,,NZ,176.346837,-40.025836,manual,1,2006-08-11T17:43:45Z,2007-10-28T17:19:54Z,burgla,,ElementarySchool MiddleSchool
1021217,Takapuna School,State Co-Ed Primary School,http://www.takapunaprimary.school.nz,"23 Auburn Street, Takapuna, Auckland",09 489 6339,,NZ,174.76783,-36.787447,number,1,2006-08-11T17:43:46Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool
1021224,Takaro School,"State Co-Ed Primary, Intermediate School",http://www.takaro.school.nz/,"Brighton Crescent, Palmerston North",06 358 1563,,NZ,175.590191,-40.359798,manual,1,2006-08-11T17:43:46Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021231,Takitimu Primary School,"State Co-Ed Primary, Intermediate School",,"19 Evan Street, Nightcaps",03 225 7725,,NZ,168.032498,-45.974631,manual,1,2006-08-11T17:43:46Z,2007-10-24T21:12:24Z,burgla,,ElementarySchool MiddleSchool
1021238,Tamahere Model Country School,State Co-Ed Primary School.,http://www.tamahere.school.nz/,"37 Devine Road, Tamahere, Hamilton",07 856 9238,,NZ,175.35333,-37.826918,Address,1,2006-08-11T17:43:47Z,2009-10-28T11:45:46Z,pb12,,ElementarySchool
1021259,Tamaki School,State Co-Ed Primary School,,"Alamein Road, Panmure, Auckland",09 527 6345,,NZ,174.864433,-36.895118,manual,1,2006-08-11T17:43:47Z,2007-11-11T18:16:59Z,burgla,,ElementarySchool
1021266,Tamariki School,"State Integrated Co-Ed Primary, Intermediate School",http://www.tamariki.school.nz,"86 St Johns Street, Linwood, Christchurch",03 384 9014,,NZ,172.688444,-43.546125,number,1,2006-08-11T17:43:47Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool MiddleSchool
1021287,Tamatea School,State Co-Ed Primary School,http://www.tamateaprimary.school.nz,"10 Durham Avenue, Tamatea, Napier",06 843 2147,,NZ,176.868399,-39.509011,number,1,2006-08-11T17:43:48Z,2011-11-14T20:10:11Z,zenbu-cc,,ElementarySchool
1021294,Taneatua School,"State Co-Ed Primary, Intermediate School",,"44 McKenzie Street, Taneatua",07 312 9365,,NZ,177.00928,-38.064799,number,1,2006-08-11T17:43:48Z,2013-04-12T14:54:01Z,zenbu,,ElementarySchool MiddleSchool
1021315,Tangimoana School,"State Co-Ed Primary, Intermediate School",,"19 Punga Street, Tangimoana, Manawatu",06 324 8465,,NZ,175.249422,-40.295212,number,1,2006-08-11T17:43:49Z,2013-04-12T14:57:28Z,zenbu,,ElementarySchool MiddleSchool
1021322,Tangiteroria School,"State Co-Ed Primary, Intermediate School",,"Tangiteroria, Dargaville",09 433 2635,,NZ,174.047738,-35.821354,manual,1,2006-08-11T17:43:49Z,2007-04-03T16:37:29Z,Magaret,,ElementarySchool MiddleSchool
1021329,Tangowahine School,"State Co-Ed Primary, Intermediate School",,"36 Tangowahine Valley Road, Tangowahine, Dargaville",09 439 7032,,NZ,173.934538,-35.865492,Address,1,2006-08-11T17:43:49Z,2008-11-01T15:10:31Z,burgla,,ElementarySchool MiddleSchool
1021336,Taonui School,"State Co-Ed Primary, Full Primary School",http://www.taonuischool.net.nz,"170 Waughs Road, Manawatu",06 323 4604,,NZ,175.599377,-40.256413,Address,1,2006-08-11T17:43:49Z,2008-08-15T19:51:56Z,kimmie,,ElementarySchool
1021343,Taoroa School,"State Co-Ed Primary, Intermediate School",,"Pukeokahu Road, Rangitikei",06 388 0053,,NZ,175.942976,-39.691837,manual,1,2006-08-11T17:43:49Z,2007-10-28T12:35:55Z,burgla,,ElementarySchool MiddleSchool
1021350,Tapanui School,State Co-Ed Primary School,,"Sussex Street, Tapanui",03 204 8614,,NZ,169.259748,-45.941881,manual,1,2006-08-11T17:43:50Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool
1021357,Tapawera Area School,"State Co-Ed Primary, Intermediate, Secondary School",,"Main Road, Tapawera, Tasman",03 522 4337,,NZ,172.823551,-41.392799,manual,1,2006-08-11T17:43:50Z,2007-05-29T19:29:04Z,burgla,,School ElementarySchool MiddleSchool HighSchool
1021364,Tapora School,"State Co-Ed Primary, Intermediate School",http://taporaschool.co.nz/,"Okahukura Rd, Tapora, Wellsford",09 422 1835,,NZ,174.302452,-36.351218,manual,1,2006-08-11T17:43:50Z,2010-10-25T09:40:25Z,burgla,,ElementarySchool MiddleSchool
1021371,Tapu School,"State Co-Ed Primary, Intermediate School",,"Thames Coast Road, Tapu, Thames Coast",07 868 4838,,NZ,175.501345,-36.985389,manual,1,2006-08-11T17:43:50Z,2007-12-26T18:38:10Z,burgla,,ElementarySchool MiddleSchool
1021392,Taradale School,State Co-Ed Primary School,http://www.taraprim.school.nz,"10 Church Road, Taradale, Napier",06 844 2626,,NZ,176.843717,-39.534764,number,1,2006-08-11T17:43:51Z,2011-11-28T00:09:53Z,zenbu-cc,,ElementarySchool
1021406,Tareha School,"State Co-Ed Primary, Intermediate School",http://www.tareha.school.nz,309 Kaiwaka Rd tutira,06 836 6271,,NZ,176.865715,-39.272697,manual,1,2006-08-11T17:43:51Z,2008-01-17T16:19:22Z,toddee,,ElementarySchool MiddleSchool
1021413,Target Road School,State Co-Ed Primary School,http://www.target.school.nz,"Target Road, Glenfield, Auckland",09 444 8493,,NZ,174.732673,-36.76365,manual,1,2006-08-11T17:43:51Z,2007-08-17T17:55:34Z,Chairman,,ElementarySchool
1021420,Tarrangower School,"State Co-Ed Primary, Intermediate School",http://www.tarrangower.school.nz,"Manson Street, Taumarunui",07 895 8960,,NZ,175.251621,-38.868232,manual,1,2006-08-11T17:43:51Z,2013-04-12T15:09:36Z,zenbu,,ElementarySchool MiddleSchool
1021427,Tarras School,"State Co-Ed Primary, Intermediate School",,"Main Road, Tarras",03 445 2817,,NZ,169.412484,-44.837567,manual,1,2006-08-11T17:43:52Z,2007-07-29T17:57:21Z,GaryMck,,ElementarySchool MiddleSchool
1021434,Tasman Bay Christian School,"State Integrated Co-Ed Primary, Intermediate School",http://www.tbcs.ac.nz,"Cnr Highway 60 & Williams Road, Tasman, Nelson",03 526 6855,,NZ,173.055975,-41.195343,manual,1,2006-08-11T17:43:52Z,2007-04-21T12:20:46Z,burgla,,ElementarySchool MiddleSchool
1021441,Tasman School,"State Co-Ed Primary, Intermediate School",http://www.tasman.school.nz,"Coastal Highway, Tasman",03 526 6818,,NZ,173.049624,-41.188529,manual,1,2006-08-11T17:43:52Z,2008-03-22T20:30:03Z,burgla,,ElementarySchool MiddleSchool
1021448,Tatuanui School,State Co-Ed Primary School,,"Tatuanui, Morrinsville",07 889 5578,,NZ,175.59629,-37.62137,manual,1,2006-08-11T17:43:52Z,2006-12-04T12:53:51Z,zenbu,,ElementarySchool
1021455,Tau Te Arohanoa Akoranga,"Private Co-Ed Primary, Intermediate, Secondary School",,"162 Awaroa Road, Helensville, West Auckland",09 420 9300,,NZ,174.462717,-36.679896,number,1,2006-08-11T17:43:52Z,2007-01-23T12:57:43Z,zenbu,,ElementarySchool
1021469,Tauhara School,State Co-Ed Primary School,http://www.tauhara.knowledge.net.nz/,"1 Crown Road, Tauhara, Taupo",07 378 7755,,NZ,176.101581,-38.691556,manual,1,2006-08-11T17:43:53Z,2009-07-09T14:29:54Z,SteveRichards,,ElementarySchool
1021476,Tauhei Combined School,State Co-Ed Primary School,http://www.tauhei.schoolzone.net.nz/,"860 Tauhei Road, Tauhei, Morrinsville 3375",07 887 6844,,NZ,175.42982,-37.60257,Address,1,2006-08-11T17:43:53Z,2008-05-03T12:58:34Z,burgla,,ElementarySchool
1021483,Tauhoa School,"State Co-Ed Primary, Intermediate School",,"Naumai Road, Tauhoa, Warkworth",09 422 5722,,NZ,174.452462,-36.377845,manual,1,2006-08-11T17:43:53Z,2007-10-10T01:21:05Z,burgla,,ElementarySchool MiddleSchool
1021497,Taumarunui Primary School,"State Co-Ed Primary, Intermediate School",,"Maata Street, Taumarunui",07 895 7131,,NZ,175.271287,-38.883149,manual,1,2006-08-11T17:43:54Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool MiddleSchool
1021504,Taupaki School,"State Co-Ed Primary, Intermediate School",http://www.taupaki.school.nz,"14 Cottle Road, Taupaki, Auckland",09 810 9855,,NZ,174.54464,-36.820371,number,1,2006-08-11T17:43:54Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool MiddleSchool
1021511,Taupiri School,"State Co-Ed Primary, Intermediate School",,"Green Lane, Taupiri",07 824 6713,,NZ,175.187709,-37.612719,manual,1,2006-08-11T17:43:54Z,2007-12-22T22:02:28Z,burgla,,ElementarySchool MiddleSchool
1021525,Taupo School,State Co-Ed Primary School,http://www.taupoprimary.school.nz,"Tamamutu Street, Taupo",07 378 4389,,NZ,176.073434,-38.686485,manual,1,2006-08-11T17:43:54Z,2007-10-12T10:29:09Z,burgla,,ElementarySchool
1021539,Tauranga Adventist School,"State Integrated Co-Ed Primary, Intermediate School",http://www.tauranga.sda.school.nz,"Moffat Road, Bethlehem, Tauranga",07 576 6700,,NZ,176.111269,-37.719133,manual,1,2006-08-11T17:43:55Z,2009-07-16T12:05:06Z,tepuna,,ElementarySchool MiddleSchool
1021567,Tauranga School,"State Co-Ed Primary, Intermediate School",http://www.tauranga.school.nz/,"31 Fifth Avenue, Tauranga",07 578 6222,,NZ,176.164619,-37.692609,number,1,2006-08-11T17:43:55Z,2006-12-21T14:17:02Z,zenbu,,ElementarySchool MiddleSchool
1021574,Tauraroa Area School,"State Co-Ed Primary, Intermediate, Secondary School",http://www.tauraroa.school.nz,"Tauraroa Road, Maungakaramea, Whangarei",09 432 2643,,NZ,174.229174,-35.872168,manual,0,2006-08-11T17:43:55Z,2007-05-26T16:42:08Z,burgla,,School ElementarySchool MiddleSchool HighSchool
1021581,Tauriko School,"State Co-Ed Primary, Intermediate School",,"State Highway 29, Tauriko, Tauranga",07 543 0430,,NZ,176.09538,-37.740933,manual,1,2006-08-11T17:43:56Z,2009-08-24T09:22:44Z,tepuna,,ElementarySchool MiddleSchool
1021588,Tautoro School,"State Co-Ed Primary, Intermediate School",,"Mangakahia Road, R D 1, Kaikohe",09 401 1486,,NZ,173.839771,-35.472768,manual,1,2006-08-11T17:43:56Z,2007-12-07T12:24:42Z,burgla,,ElementarySchool MiddleSchool
1021595,Tauwhare School,State Co-Ed Primary School.,,"Scotsman Valley Rd, Tauwhare, Hamilton",07 824 0864,,NZ,175.455394,-37.772682,manual,1,2006-08-11T17:43:56Z,2009-10-28T11:45:27Z,pb12,,ElementarySchool
1021616,Tawa School,"State Co-Ed Primary, Intermediate School",http://www.tawa.school.nz,"Oxford Street, Tawa, Wellington",04 232 6453,,NZ,174.825461,-41.173118,manual,1,2006-08-11T17:43:57Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool MiddleSchool
1021623,Tawera Bilingual School,"State Co-Ed Primary, Intermediate Bilingual School",,"164 Ngahina Road, Ruatoki, Whakatane",07 312 9187,,NZ,176.985873,-38.151771,Address,1,2006-08-11T17:43:57Z,2007-10-14T12:26:25Z,burgla,,ElementarySchool MiddleSchool
1021630,Tawhai School,State Co-Ed Primary School,http://www.tawhai.school.nz,"Glen Road, Stokes Valley, Lower Hutt",04 563 6329,,NZ,174.987831,-41.172908,manual,1,2006-08-11T17:43:57Z,2007-11-05T19:16:03Z,burgla,,ElementarySchool
1021637,Tawhero School,State Co-Ed Primary School,,"Totara Street, Wanganui",06 349 0499,,NZ,175.015533,-39.935803,manual,1,2006-08-11T17:43:57Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool
1021644,Tawhiti School,State Co-Ed Primary School,,"Galt Street, Hawera",06 278 7117,,NZ,174.288933,-39.581233,manual,1,2006-08-11T17:43:57Z,2013-04-12T15:05:50Z,zenbu,,ElementarySchool
1021651,Te Akau ki Papamoa Primary School,"State Co-Ed Primary, Intermediate School",http://www.teakaukipapamoa.school.nz,"29 Doncaster Drive, Papamoa, Tauranga",07 542 2447,,NZ,176.288466,-37.706413,number,1,2006-08-11T17:43:58Z,2006-09-01T11:54:33Z,zenbu,,ElementarySchool MiddleSchool
1021658,Te Akau School,"State Co-Ed Primary, Intermediate School",,"953 Te Akau Rd, Te Akau, Waikato",07 825 4777,,NZ,174.873717,-37.668577,Address,1,2006-08-11T17:43:58Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool MiddleSchool
1021665,Te Anau School,State Co-Ed Primary School,http://www.southland.school.nz/~teanau,"181 Milford Road, Te Anau",03 249 7131,,NZ,167.71853,-45.413515,manual,1,2006-08-11T17:43:58Z,2013-04-12T14:57:29Z,zenbu,,ElementarySchool
1021672,Te Aro School,"State Co-Ed Primary, Intermediate School",http://www.tearo.school.nz/,"The Terrace, Wellington",04 384 2860,,NZ,174.769295,-41.293475,manual,1,2006-08-11T17:43:58Z,2007-11-04T13:43:55Z,burgla,,ElementarySchool MiddleSchool
1021686,Te Aroha Primary School,"State Co-Ed Primary, Intermediate School",http://www.tearohaprimary.school.nz,"Jubilee Avenue, Te Aroha",07 884 8803,,NZ,175.709335,-37.537857,manual,1,2006-08-11T17:43:59Z,2013-04-12T14:57:30Z,zenbu,,ElementarySchool MiddleSchool
1021707,Te Awa School,State Co-Ed Primary School,,"Te Awa Avenue, Napier South, Napier",06 835 7657,,NZ,176.916731,-39.511263,manual,1,2006-08-11T17:43:59Z,2013-04-12T14:54:36Z,zenbu,,ElementarySchool
